Food_code,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,Main_food_description,catnumb,catname,novaclass,macroclass
42106020,3.13,27.99,51.85,36.75,9.9,11.0,1.51,285.0,0.0,0.0,26.396,361.0,456.0,"Coconut meat, dried, sweetened",2804,Nuts and seeds,3,Other
42107000,14.95,60.75,16.7,4.34,9.7,114.0,4.7,0.0,0.0,0.0,4.464,680.0,628.0,"Filberts, hazelnuts",2804,Nuts and seeds,1,Other
42109000,7.79,76.08,12.83,4.14,8.0,70.0,2.65,265.0,0.0,0.0,11.947,363.0,716.0,"Macadamia nuts, unroasted",2804,Nuts and seeds,3,Other
42109100,7.79,76.08,12.83,4.14,8.0,70.0,2.65,265.0,0.0,0.0,11.947,363.0,716.0,"Macadamia nuts, roasted",2804,Nuts and seeds,3,Other
42110100,20.04,53.95,21.05,4.15,7.0,117.0,2.61,273.0,0.0,0.0,8.711,632.0,607.0,"Mixed nuts, roasted, with peanuts",2804,Nuts and seeds,3,Other
42110200,17.3,51.45,25.35,4.64,9.0,70.0,3.7,669.0,0.0,0.0,6.899,597.0,594.0,"Mixed nuts, dry roasted",2804,Nuts and seeds,3,Other
42110300,17.34,46.58,29.43,14.8,6.1,102.0,2.31,236.0,0.0,0.0,7.522,553.0,566.0,"Mixed nuts, honey-roasted, with peanuts",2804,Nuts and seeds,3,Other
42111030,13.5,22.01,21.26,2.47,8.8,55.0,1.01,751.0,0.0,0.0,3.055,180.0,318.0,"Peanuts, boiled",2804,Nuts and seeds,3,Other
42111100,28.03,52.5,15.26,4.18,9.4,61.0,1.52,420.0,0.0,0.0,8.686,726.0,599.0,"Peanuts, roasted, salted",2804,Nuts and seeds,3,Other
42111110,26.35,49.3,18.92,4.16,6.9,88.0,1.83,6.0,0.0,0.0,6.843,682.0,581.0,"Peanuts, roasted, without salt",2804,Nuts and seeds,3,Other
42111200,23.68,49.66,21.51,4.18,8.0,54.0,2.26,679.0,0.0,0.0,6.893,658.0,585.0,"Peanuts, dry roasted, salted",2804,Nuts and seeds,3,Other
42111210,23.68,49.66,21.51,4.18,8.0,54.0,2.26,6.0,0.0,0.0,6.893,658.0,585.0,"Peanuts, dry roasted, without salt",2804,Nuts and seeds,1,Other
42111500,24.47,45.77,23.87,14.18,8.2,54.0,1.38,367.0,0.0,0.0,7.572,640.0,561.0,"Peanuts, honey-roasted",2804,Nuts and seeds,3,Other
42112000,9.17,71.97,13.86,3.97,9.6,70.0,2.53,0.0,0.0,0.0,6.18,410.0,691.0,Pecans,2804,Nuts and seeds,1,Other
42113000,13.69,68.37,13.08,3.59,3.7,16.0,5.53,2.0,0.0,0.0,4.899,597.0,673.0,Pine nuts (Pignolias),2804,Nuts and seeds,1,Other
42116000,15.23,65.21,13.71,2.61,6.7,98.0,2.91,2.0,0.0,0.0,6.126,441.0,654.0,Walnuts,2804,Nuts and seeds,1,Other
42116100,12.64,55.82,23.56,14.14,5.7,84.0,2.49,20.0,0.0,0.0,5.429,374.0,603.0,"Walnuts, honey-roasted",2804,Nuts and seeds,3,Other
42200500,20.96,55.5,18.82,4.43,10.3,347.0,3.49,215.0,0.0,0.0,4.152,748.0,614.0,Almond butter,2804,Nuts and seeds,3,Other
42200600,9.0,27.74,47.81,36.25,4.8,172.0,1.6,9.0,0.0,0.0,2.629,314.0,458.0,Almond paste (Marzipan paste),2804,Nuts and seeds,3,Other
42201000,17.56,49.41,27.57,5.01,2.0,43.0,5.03,614.0,0.0,0.0,9.763,546.0,587.0,Cashew butter,2804,Nuts and seeds,3,Other
42202000,25.09,50.39,19.56,9.22,6.0,43.0,1.87,459.0,0.0,0.0,10.51,649.0,588.0,Peanut butter,2804,Nuts and seeds,3,Other
42202100,24.0,49.9,21.83,9.29,6.6,41.0,1.9,203.0,0.0,0.0,7.716,747.0,590.0,"Peanut butter, reduced sodium and reduced sugar",2804,Nuts and seeds,3,Other
42202130,24.8,54.89,14.23,3.34,7.8,72.0,2.84,447.0,0.0,0.0,10.22,818.0,650.0,"Peanut butter, reduced sugar",2804,Nuts and seeds,3,Other
42202150,25.9,34.0,35.65,9.28,5.2,35.0,1.9,540.0,0.0,0.0,5.76,669.0,520.0,"Peanut butter, reduced fat",2804,Nuts and seeds,3,Other
42401010,2.29,23.84,5.54,3.34,2.2,16.0,1.64,15.0,0.0,0.0,21.14,263.0,230.0,"Coconut milk (liquid expressed from grated coconut meat, water added)",1404,Milk substitutes,2,Other
42402010,1.17,16.31,53.21,51.5,0.2,4.0,0.13,36.0,0.0,0.0,15.472,101.0,357.0,"Coconut cream (liquid expressed from grated coconut meat), canned, sweetened",1404,Milk substitutes,3,Other
42403010,0.72,0.2,3.71,2.61,1.1,24.0,0.29,105.0,0.0,0.0,0.176,250.0,19.0,Coconut water (liquid from coconuts),7204,Fruit drinks,1,Other
42404010,0.68,0.19,8.58,7.53,1.0,23.0,0.28,100.0,0.0,0.0,0.167,237.0,38.0,"Coconut water, canned or bottled",7204,Fruit drinks,3,Other
43101000,30.23,49.05,10.71,1.4,6.0,46.0,8.82,7.0,0.0,0.0,8.659,809.0,559.0,"Pumpkin and/or squash seeds, hulled, unroasted",2804,Nuts and seeds,1,Other
43101100,29.84,49.05,14.71,1.29,6.5,52.0,8.07,256.0,0.0,0.0,8.544,788.0,574.0,"Pumpkin and/or squash seeds, hulled, roasted, salted",2804,Nuts and seeds,3,Other
43101150,29.84,49.05,14.71,1.29,6.5,52.0,8.07,18.0,0.0,0.0,8.544,788.0,574.0,"Pumpkin and/or squash seeds, hulled, roasted, without salt",2804,Nuts and seeds,1,Other
43102000,20.78,51.46,20.0,2.62,8.6,78.0,5.25,9.0,0.0,0.0,4.455,645.0,584.0,"Sunflower seeds, hulled, unroasted, without salt",2804,Nuts and seeds,1,Other
43102005,19.33,49.8,24.07,2.73,9.0,70.0,3.8,410.0,0.0,0.0,5.219,850.0,582.0,"Sunflower seeds, hulled, unroasted, salted",2804,Nuts and seeds,3,Other
43102100,20.06,51.3,22.89,3.11,10.6,87.0,4.28,410.0,0.0,0.0,7.068,483.0,592.0,"Sunflower seeds, hulled, roasted, salted",2804,Nuts and seeds,3,Other
43102110,20.06,51.3,22.89,3.11,10.6,87.0,4.28,3.0,0.0,0.0,7.068,483.0,592.0,"Sunflower seeds, hulled, roasted, without salt",2804,Nuts and seeds,3,Other
43102200,19.33,49.8,24.07,2.73,9.0,70.0,3.8,410.0,0.0,0.0,5.219,850.0,582.0,"Sunflower seeds, hulled, dry roasted",2804,Nuts and seeds,3,Other
43103000,16.96,48.0,26.04,0.48,16.9,131.0,7.78,39.0,0.0,0.0,6.722,406.0,567.0,Sesame seeds,2804,Nuts and seeds,1,Other
43103050,17.73,49.67,23.45,0.3,11.8,975.0,14.55,11.0,0.0,0.0,6.957,468.0,573.0,"Sesame seeds, whole seed",2804,Nuts and seeds,1,Other
43104000,18.29,42.16,28.88,1.55,27.3,255.0,5.73,30.0,0.0,0.0,3.663,813.0,534.0,Flax seeds,2804,Nuts and seeds,1,Other
43105200,4.6,0.5,77.3,0.0,77.3,294.0,0.0,125.0,0.0,0.0,0.06,0.0,200.0,"Psyllium seed, husks",2804,Nuts and seeds,4,Other
44101000,4.62,0.65,88.88,49.08,39.8,348.0,2.94,35.0,0.0,0.0,0.09,827.0,222.0,Carob powder or flour,9999,Not included in a food category,1,Other
44201000,8.15,31.36,56.29,34.11,3.8,303.0,1.29,107.0,0.0,1.0,29.018,633.0,540.0,Carob chips,5704,Candy not containing chocolate,4,Other
44202000,0.92,0.13,64.9,26.16,8.0,70.0,0.61,9.0,0.0,0.0,0.018,166.0,219.0,Carob syrup,8806,"Jams, syrups, toppings",4,Other
50010000,10.33,0.98,76.31,0.27,2.7,15.0,4.64,2.0,0.0,0.0,0.155,107.0,364.0,"Flour, white",9999,Not included in a food category,1,Other
50020000,13.21,2.5,71.97,0.41,10.7,34.0,3.6,2.0,0.0,0.0,0.43,363.0,340.0,"Flour, whole wheat",9999,Not included in a food category,1,Other
50030000,8.0,15.4,63.3,11.65,2.1,179.0,2.77,1276.0,0.0,2.0,3.965,163.0,428.0,"Biscuit mix, dry",9999,Not included in a food category,4,Other
51000100,9.58,3.28,49.2,5.42,3.2,217.0,3.57,501.0,0.0,0.0,0.735,138.0,267.0,"Bread, NS as to major flour",4202,Yeast breads,4,Other
51000110,10.39,4.09,54.88,5.33,3.3,135.0,3.6,599.0,0.0,1.0,0.722,163.0,300.0,"Bread, NS as to major flour, toasted",4202,Yeast breads,4,Other
51000200,9.87,3.76,50.15,6.37,2.1,173.0,3.43,500.0,0.0,0.0,0.885,127.0,278.0,"Roll, NS as to major flour",4204,Rolls and buns,4,Other
51000300,9.9,4.3,52.7,1.77,2.3,95.0,3.28,544.0,0.0,0.0,0.606,108.0,293.0,"Roll, hard, NS as to major flour",4204,Rolls and buns,4,Other
51000400,8.96,5.74,48.39,4.95,4.2,20.0,2.77,450.0,0.0,0.0,0.999,159.0,270.0,"Roll, bran, NS as to type of bran",4204,Rolls and buns,4,Other
51101000,9.15,3.19,49.06,5.07,2.7,260.0,3.59,491.0,0.0,0.0,0.698,115.0,265.0,"Bread, white",4202,Yeast breads,4,Other
51101010,9.0,4.0,54.4,4.74,2.5,119.0,3.33,592.0,0.0,1.0,0.578,131.0,293.0,"Bread, white, toasted",4202,Yeast breads,4,Other
51102010,11.05,3.27,45.18,5.32,4.8,184.0,3.01,482.0,0.0,0.0,0.722,182.0,256.0,"Bread, white with whole wheat swirl",4202,Yeast breads,4,Other
51102020,12.64,4.04,52.78,5.26,5.8,124.0,3.14,588.0,0.0,0.0,0.75,228.0,300.0,"Bread, white with whole wheat swirl, toasted",4202,Yeast breads,4,Other
51105010,11.75,1.83,56.44,2.56,2.4,44.0,3.63,513.0,0.0,0.0,0.497,128.0,289.0,"Bread, Cuban",4202,Yeast breads,4,Other
51105040,12.91,2.01,62.02,2.81,2.6,48.0,3.99,564.0,0.0,0.0,0.546,141.0,318.0,"Bread, Cuban, toasted",4202,Yeast breads,4,Other
51107010,11.75,1.83,56.44,2.56,2.4,44.0,3.63,513.0,0.0,0.0,0.497,128.0,289.0,"Bread, French or Vienna",4202,Yeast breads,4,Other
51107040,13.0,2.14,61.93,3.59,3.1,47.0,3.87,720.0,0.0,0.0,0.502,140.0,319.0,"Bread, French or Vienna, toasted",4202,Yeast breads,4,Other
51108010,8.77,7.89,35.82,1.75,1.8,35.0,3.16,561.0,0.0,0.0,0.877,114.0,249.0,"Focaccia, Italian flatbread, plain",4202,Yeast breads,4,Other
51108100,8.52,11.62,42.75,1.93,1.6,57.0,2.51,339.0,0.2,30.0,6.885,127.0,311.0,"Naan, Indian flatbread",4202,Yeast breads,4,Other
51109010,8.8,3.5,50.0,0.83,2.7,78.0,2.94,584.0,0.0,0.0,0.855,110.0,271.0,"Bread, Italian, Grecian, Armenian",4202,Yeast breads,4,Other
51109040,9.67,3.85,54.94,0.91,3.0,86.0,3.23,642.0,0.0,0.0,0.94,121.0,298.0,"Bread, Italian, Grecian, Armenian, toasted",4202,Yeast breads,4,Other
51109100,9.1,1.2,55.7,1.3,2.2,86.0,2.62,536.0,0.0,0.0,0.166,120.0,275.0,"Bread, pita",4202,Yeast breads,4,Other
51109110,10.0,1.32,61.21,1.43,2.4,95.0,2.88,589.0,0.0,0.0,0.182,132.0,302.0,"Bread, pita, toasted",4202,Yeast breads,4,Other
51109150,8.56,1.14,58.01,6.17,2.7,92.0,2.59,494.0,0.0,0.0,0.159,148.0,278.0,"Bread, pita with fruit",4202,Yeast breads,4,Other
51111010,10.42,20.83,44.83,2.08,2.1,90.0,2.49,750.0,0.1,10.0,6.25,84.0,408.0,"Bread, cheese",4202,Yeast breads,4,Other
51111040,10.97,21.93,47.19,2.19,2.2,95.0,2.62,789.0,0.1,11.0,6.579,88.0,429.0,"Bread, cheese, toasted",4202,Yeast breads,4,Other
51113010,9.15,3.19,49.06,5.07,2.7,260.0,3.59,491.0,0.0,0.0,0.698,115.0,265.0,"Bread, cinnamon",4202,Yeast breads,4,Other
51113100,9.0,4.0,54.4,4.74,2.5,119.0,3.33,592.0,0.0,1.0,0.578,131.0,293.0,"Bread, cinnamon, toasted",4202,Yeast breads,4,Other
51115010,6.64,5.11,49.43,8.92,1.7,82.0,2.87,851.0,0.5,3.0,1.498,298.0,272.0,"Bread, cornmeal and molasses",4202,Yeast breads,4,Other
51119010,9.5,6.0,47.8,1.78,2.3,93.0,3.04,412.0,0.5,51.0,1.593,115.0,283.0,"Bread, egg, Challah",4202,Yeast breads,4,Other
51119040,10.5,6.6,52.6,1.94,2.5,102.0,3.34,540.0,0.5,56.0,1.616,126.0,315.0,"Bread, egg, Challah, toasted",4202,Yeast breads,4,Other
51121010,8.36,16.61,41.72,3.69,2.4,27.0,3.05,544.0,0.2,0.0,5.281,103.0,350.0,"Bread, garlic",4202,Yeast breads,4,Other
51121040,9.19,18.25,45.85,4.06,2.6,30.0,3.35,598.0,0.2,0.0,5.803,113.0,385.0,"Bread, garlic, toasted",4202,Yeast breads,4,Other
51121110,8.62,2.99,46.46,5.02,2.6,244.0,3.37,459.0,0.0,0.0,0.655,117.0,250.0,"Bread, onion",4202,Yeast breads,4,Other
51122000,8.7,2.5,44.3,4.76,9.7,94.0,3.19,453.0,0.0,0.0,0.549,76.0,207.0,"Bread, reduced calorie and/or high fiber, white or NFS",4202,Yeast breads,4,Other
51122010,9.56,2.75,48.68,5.23,10.7,103.0,3.5,498.0,0.0,0.0,0.603,84.0,227.0,"Bread, reduced calorie and/or high fiber, white or NFS, toasted",4202,Yeast breads,4,Other
51122100,6.96,2.81,44.6,12.83,7.7,77.0,2.63,328.0,0.0,0.0,0.492,168.0,206.0,"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts",4202,Yeast breads,4,Other
51123010,12.1,2.2,43.8,1.44,3.0,124.0,4.15,478.0,0.0,0.0,0.332,322.0,245.0,"Bread, high protein",4202,Yeast breads,4,Other
51123020,13.2,2.4,48.1,1.44,3.3,136.0,4.56,601.0,0.0,0.0,0.364,346.0,270.0,"Bread, high protein, toasted",4202,Yeast breads,4,Other
51127010,12.5,3.13,47.07,12.5,6.3,188.0,2.25,375.0,0.1,0.0,0.0,718.0,266.0,"Bread, potato",4202,Yeast breads,4,Other
51127020,13.74,3.44,51.72,13.74,6.9,207.0,2.47,412.0,0.1,0.0,0.0,789.0,292.0,"Bread, potato, toasted",4202,Yeast breads,4,Other
51129010,7.9,4.4,52.3,5.68,4.3,66.0,2.9,313.0,0.0,0.0,1.081,227.0,274.0,"Bread, raisin",4202,Yeast breads,4,Other
51129020,8.6,4.8,56.9,6.18,4.7,72.0,3.15,424.0,0.0,0.0,1.175,246.0,297.0,"Bread, raisin, toasted",4202,Yeast breads,4,Other
51133010,11.75,1.83,56.44,2.56,2.4,44.0,3.63,513.0,0.0,0.0,0.497,128.0,289.0,"Bread, sour dough",4202,Yeast breads,4,Other
51133020,13.0,2.14,61.93,3.59,3.1,47.0,3.87,720.0,0.0,0.0,0.502,140.0,319.0,"Bread, sour dough, toasted",4202,Yeast breads,4,Other
51134000,7.9,6.2,49.91,7.32,2.2,20.0,2.81,954.0,0.3,47.0,1.315,141.0,289.0,"Bread, sweetpotato",4202,Yeast breads,4,Other
51135000,9.06,3.52,46.34,6.14,2.9,251.0,3.45,441.0,0.0,2.0,1.02,225.0,255.0,"Bread, vegetable",4202,Yeast breads,4,Other
51135010,9.95,3.86,50.92,6.75,3.2,276.0,3.79,484.0,0.0,2.0,1.121,247.0,280.0,"Bread, vegetable, toasted",4202,Yeast breads,4,Other
51140100,6.82,18.27,44.88,3.72,1.6,50.0,2.57,185.0,0.4,3.0,4.751,115.0,373.0,"Bread, dough, fried",4202,Yeast breads,4,Other
51150000,9.87,3.76,50.15,6.37,2.1,173.0,3.43,500.0,0.0,0.0,0.885,127.0,278.0,"Roll, white, soft",4204,Rolls and buns,4,Other
51150100,10.85,4.13,55.11,7.0,2.3,190.0,3.77,549.0,0.0,0.0,0.973,140.0,305.0,"Roll, white, soft, toasted",4204,Rolls and buns,4,Other
51152000,8.3,2.0,42.1,4.76,6.2,59.0,2.99,442.0,0.0,0.0,0.325,78.0,196.0,"Roll, white, soft, reduced calorie and/or high fiber",4204,Rolls and buns,4,Other
51153000,9.9,4.3,52.7,1.77,2.3,95.0,3.28,544.0,0.0,0.0,0.606,108.0,293.0,"Roll, white, hard",4204,Rolls and buns,4,Other
51154510,11.75,1.83,56.44,2.56,2.4,44.0,3.63,513.0,0.0,0.0,0.497,128.0,289.0,"Roll, diet",4204,Rolls and buns,4,Other
51154550,9.5,6.4,52.0,4.3,3.7,59.0,3.52,459.0,0.0,50.0,1.577,104.0,307.0,"Roll, egg bread",4204,Rolls and buns,4,Other
51154600,11.56,7.8,49.5,5.3,1.9,205.0,3.57,540.0,0.0,9.0,2.361,137.0,315.0,"Roll, cheese",4204,Rolls and buns,4,Other
51155000,8.6,4.3,50.2,0.31,3.2,91.0,2.71,507.0,0.0,0.0,0.962,114.0,277.0,"Roll, French or Vienna",4204,Rolls and buns,4,Other
51156500,10.84,6.44,51.95,5.53,2.0,178.0,3.71,533.0,0.0,4.0,1.369,140.0,309.0,"Roll, garlic",4204,Rolls and buns,4,Other
51157000,9.87,3.76,50.15,6.37,2.1,173.0,3.43,500.0,0.0,0.0,0.885,127.0,278.0,"Roll, hoagie, submarine",4204,Rolls and buns,4,Other
51158100,8.75,1.56,51.7,0.22,1.9,12.0,3.14,307.0,0.0,1.0,0.389,77.0,261.0,"Roll, Mexican, bolillo",4204,Rolls and buns,4,Other
51159000,11.75,1.83,56.44,2.56,2.4,44.0,3.63,513.0,0.0,0.0,0.497,128.0,289.0,"Roll, sour dough",4204,Rolls and buns,4,Other
51160000,6.2,16.4,50.9,31.73,2.4,72.0,1.6,304.0,0.0,66.0,3.079,111.0,372.0,"Roll, sweet",5506,"Doughnuts, sweet rolls, pastries",4,Other
51160010,6.81,18.02,55.93,34.87,2.6,79.0,1.76,334.0,0.0,73.0,3.384,122.0,409.0,"Roll, sweet, toasted",5506,"Doughnuts, sweet rolls, pastries",4,Other
51160100,6.2,16.4,50.9,31.73,2.4,72.0,1.6,304.0,0.0,66.0,3.079,111.0,372.0,"Roll, sweet, cinnamon bun, no frosting",5506,"Doughnuts, sweet rolls, pastries",4,Other
51160110,4.72,24.36,49.59,25.42,1.3,164.0,1.46,305.0,0.0,3.0,12.11,96.0,436.0,"Roll, sweet, cinnamon bun, frosted",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161000,5.98,15.28,52.88,33.65,2.5,70.0,1.62,283.0,0.0,61.0,2.868,156.0,367.0,"Roll, sweet, with fruit, no frosting",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161020,4.65,15.22,56.55,40.4,2.0,56.0,1.31,257.0,0.0,47.0,2.841,140.0,377.0,"Roll, sweet, with fruit, frosted",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161030,6.74,5.53,50.48,23.42,2.3,145.0,2.02,261.0,0.2,33.0,1.17,118.0,274.0,"Roll, sweet, with fruit, frosted, diet",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161050,5.38,16.04,54.38,38.94,2.1,90.0,1.34,248.0,0.1,51.0,2.841,105.0,377.0,"Roll, sweet, with nuts, frosted",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161070,4.82,0.38,59.0,37.11,1.7,43.0,1.55,183.0,0.0,0.0,0.063,233.0,250.0,"Roll, sweet, with fruit, frosted, fat free",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161100,6.47,17.89,50.5,31.66,2.7,72.0,1.67,277.0,0.0,60.0,3.08,155.0,382.0,"Roll, sweet, with fruit and nuts, no frosting",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161150,5.09,17.54,54.21,38.38,2.1,57.0,1.35,257.0,0.0,47.0,3.057,129.0,389.0,"Roll, sweet, with fruit and nuts, frosted",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161200,6.35,19.12,49.08,30.37,2.8,72.0,1.65,289.0,0.0,63.0,3.231,126.0,388.0,"Roll, sweet, with nuts, no frosting",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161250,6.98,6.08,56.15,17.42,1.6,15.0,2.57,153.0,0.2,43.0,1.552,78.0,309.0,"Roll, sweet, no topping, Mexican (Pan Dulce)",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161270,9.42,11.58,56.38,12.5,2.3,86.0,2.87,228.0,0.0,30.0,2.183,103.0,367.0,"Roll, sweet, sugar topping, Mexican (Pan Dulce)",5506,"Doughnuts, sweet rolls, pastries",4,Other
51161280,6.5,10.28,67.74,31.29,1.6,16.0,2.44,183.0,0.3,39.0,2.302,109.0,387.0,"Roll, sweet, with raisins and icing, Mexican (Pan Dulce)",5506,"Doughnuts, sweet rolls, pastries",4,Other
51165000,6.2,16.4,50.9,31.73,2.4,72.0,1.6,304.0,0.0,66.0,3.079,111.0,372.0,"Coffee cake, yeast type",5506,"Doughnuts, sweet rolls, pastries",4,Other
51166000,8.2,21.0,45.8,11.26,2.6,37.0,2.03,347.0,0.0,67.0,11.659,118.0,406.0,Croissant,5506,"Doughnuts, sweet rolls, pastries",4,Other
51166100,9.2,20.9,47.0,11.35,2.6,53.0,2.15,361.0,0.0,57.0,10.628,132.0,414.0,"Croissant, cheese",5506,"Doughnuts, sweet rolls, pastries",4,Other
51166200,8.67,24.13,44.2,10.22,4.0,43.0,3.57,315.0,0.0,60.0,13.728,189.0,416.0,"Croissant, chocolate",5506,"Doughnuts, sweet rolls, pastries",4,Other
51166500,7.62,19.57,43.78,12.02,2.6,36.0,1.92,313.0,0.0,60.0,10.556,132.0,381.0,"Croissant, fruit",5506,"Doughnuts, sweet rolls, pastries",4,Other
51167000,9.74,13.35,46.37,8.16,1.5,36.0,2.72,384.0,0.8,82.0,2.93,110.0,347.0,Brioche,5506,"Doughnuts, sweet rolls, pastries",4,Other
51180010,10.02,1.62,50.5,5.05,2.2,89.0,6.05,517.0,0.0,0.0,0.393,75.0,257.0,Bagel,4206,Bagels and English muffins,4,Other
51180020,11.14,1.72,57.11,5.82,2.6,99.0,4.5,480.0,0.0,0.0,0.283,85.0,288.0,"Bagel, toasted",4206,Bagels and English muffins,4,Other
51180030,9.8,1.7,55.2,5.98,2.3,19.0,3.8,433.0,0.0,0.0,0.274,148.0,273.0,"Bagel, with raisins",4206,Bagels and English muffins,4,Other
51180080,9.8,1.7,55.2,5.98,2.3,19.0,3.8,433.0,0.0,0.0,0.274,148.0,273.0,"Bagel, with fruit other than raisins",4206,Bagels and English muffins,4,Other
51184000,12.0,9.5,68.4,1.26,3.0,22.0,4.28,657.0,0.0,0.0,1.41,124.0,412.0,"Bread sticks, hard",5202,"Crackers, excludes saltines",4,Other
51184010,9.87,8.68,57.82,1.03,2.2,33.0,3.47,444.0,0.0,0.0,2.068,91.0,353.0,"Bread stick, soft",4204,Rolls and buns,4,Other
51184020,12.0,9.5,68.4,1.26,3.0,22.0,4.28,657.0,0.0,0.0,1.41,124.0,412.0,"Bread stick, NS as to hard or soft",4204,Rolls and buns,4,Other
51184030,10.26,17.54,51.26,0.95,2.0,73.0,3.11,451.0,0.0,3.0,3.65,90.0,406.0,"Bread stick, soft, prepared with garlic and parmesan cheese",4204,Rolls and buns,4,Other
51185000,10.8,18.3,63.5,4.41,5.0,96.0,2.82,1089.0,0.0,7.0,5.247,181.0,465.0,Croutons,5202,"Crackers, excludes saltines",4,Other
51186010,8.87,1.69,44.17,3.53,3.5,163.0,4.0,362.0,0.0,0.0,0.733,109.0,227.0,"Muffin, English",4206,Bagels and English muffins,4,Other
51186020,10.32,2.02,52.65,3.47,2.8,197.0,4.65,477.0,0.0,0.0,0.533,129.0,270.0,"Muffin, English, toasted",4206,Bagels and English muffins,4,Other
51186100,7.91,1.8,48.1,14.76,2.6,114.0,4.5,277.0,0.0,0.0,0.54,173.0,240.0,"Muffin, English, with raisins",4206,Bagels and English muffins,4,Other
51186160,9.31,1.8,47.63,4.82,3.9,170.0,4.19,377.0,0.0,0.0,0.766,121.0,243.0,"Muffin, English, with fruit other than raisins",4206,Bagels and English muffins,4,Other
51187000,12.1,3.2,76.6,0.94,6.3,93.0,3.7,598.0,0.0,0.0,0.445,202.0,390.0,Melba toast,5202,"Crackers, excludes saltines",4,Other
51187020,11.95,9.28,72.41,12.82,3.2,31.0,1.03,217.0,0.0,8.0,2.406,409.0,421.0,Anisette toast,5504,Cookies and brownies,4,Other
51188100,7.71,8.18,54.49,18.3,2.4,51.0,2.35,351.0,0.7,61.0,4.487,152.0,320.0,Pannetone (Italian-style sweet bread),5506,"Doughnuts, sweet rolls, pastries",4,Other
51188500,10.1,9.7,74.2,12.5,2.5,20.0,0.6,227.0,0.0,8.0,2.525,305.0,426.0,Zwieback toast,5202,"Crackers, excludes saltines",4,Other
51201010,12.95,3.35,41.29,5.57,6.8,107.0,2.43,472.0,0.0,0.0,0.747,248.0,247.0,"Bread, whole wheat, 100%",4202,Yeast breads,4,Other
51201020,16.27,4.07,51.16,5.77,9.2,130.0,2.96,583.0,0.0,0.0,0.922,326.0,306.0,"Bread, whole wheat, 100%, toasted",4202,Yeast breads,4,Other
51201110,11.81,3.02,45.65,11.74,6.4,100.0,2.37,419.0,0.0,0.0,0.668,297.0,253.0,"Bread, whole wheat, 100%, with raisins",4202,Yeast breads,4,Other
51201150,9.8,2.6,55.0,0.82,7.4,15.0,3.06,532.0,0.0,0.0,0.41,170.0,266.0,"Bread, pita, whole wheat, 100%",4202,Yeast breads,4,Other
51201160,10.77,2.86,60.44,0.9,8.1,16.0,3.36,585.0,0.0,0.0,0.451,187.0,292.0,"Bread, pita, whole wheat, 100%, toasted",4202,Yeast breads,4,Other
51202000,8.8,2.1,40.4,8.09,6.7,265.0,2.45,364.0,0.0,0.0,0.334,210.0,203.0,"Muffin, English, whole wheat, 100%",4206,Bagels and English muffins,4,Other
51207010,10.37,3.44,49.46,6.08,4.2,138.0,3.52,519.0,0.0,0.0,0.803,182.0,270.0,"Bread, sprouted wheat",4202,Yeast breads,4,Other
51207020,12.96,4.27,55.77,6.42,4.7,165.0,4.09,611.0,0.0,0.0,0.989,223.0,313.0,"Bread, sprouted wheat, toasted",4202,Yeast breads,4,Other
51208000,10.2,1.53,48.89,6.12,4.1,20.0,2.76,439.0,0.0,0.0,0.0,165.0,250.0,"Bagel, whole wheat, 100%",4206,Bagels and English muffins,4,Other
51208010,10.97,1.64,52.57,6.58,4.4,22.0,2.97,472.0,0.0,0.0,0.0,177.0,269.0,"Bagel, whole wheat, 100%, toasted",4206,Bagels and English muffins,4,Other
51208100,9.49,1.42,51.92,11.43,4.1,23.0,2.67,396.0,0.0,0.0,0.006,216.0,255.0,"Bagel, whole wheat, 100%, with raisins",4206,Bagels and English muffins,4,Other
51220000,8.7,4.7,51.1,8.46,7.5,106.0,2.42,401.0,0.0,0.0,0.836,272.0,266.0,"Roll, whole wheat, 100%",4204,Rolls and buns,4,Other
51300050,10.66,2.15,43.91,5.0,9.2,684.0,4.89,478.0,0.0,0.0,0.63,127.0,238.0,"Bread, whole grain white",4202,Yeast breads,4,Other
51300060,14.45,4.05,51.97,5.51,7.5,127.0,3.05,585.0,0.0,0.0,0.836,277.0,303.0,"Bread, whole grain white, toasted",4202,Yeast breads,4,Other
51300110,11.14,3.41,47.01,5.93,5.0,129.0,3.19,505.0,0.0,0.0,0.786,202.0,263.0,"Bread, whole wheat, NS as to 100%",4202,Yeast breads,4,Other
